trade_date,ts_code,pct_chg,strth,limit
20190329,002824.SZ,-9.98,43.62382,D
20190329,603922.SH,-10.0,58.54086,D
20190329,600408.SH,-5.04,63.042492,D
20190329,600698.SH,-4.94,100.0,D
20190329,002113.SZ,-4.92,100.0,D
20190329,000971.SZ,-4.96,100.0,D
20190329,000806.SZ,-5.05,100.0,D
20190329,000670.SZ,-4.98,100.0,D
20190329,000031.SZ,10.07,10.342584,U
20190329,601108.SH,10.01,10.757743,U
20190329,300397.SZ,10.02,11.361608,U
20190329,300065.SZ,10.02,12.074087,U
20190329,000897.SZ,5.0,15.078976,U
20190329,002830.SZ,9.97,15.64303,U
20190329,002565.SZ,9.99,43.434258,U
20190329,300414.SZ,10.01,47.644787,U
20190329,002049.SZ,9.99,47.64531,U
20190329,002368.SZ,10.0,48.19149,U
20190329,000066.SZ,9.99,48.56732,U
20190329,300033.SZ,10.0,48.667133,U
20190329,603888.SH,10.02,48.668304,U
20190329,600077.SH,10.09,48.670856,U
20190329,600146.SH,9.99,48.801136,U
20190329,002865.SZ,9.98,48.808884,U
20190329,600928.SH,10.02,48.845703,U
20190329,600197.SH,10.0,48.993496,U
20190329,600866.SH,10.06,49.04779,U
20190329,002622.SZ,9.98,49.29639,U
20190329,002867.SZ,10.01,49.315205,U
20190329,600975.SH,10.0,49.373486,U
20190329,603869.SH,10.0,49.517406,U
20190329,002122.SZ,5.1,49.85998,U
20190329,300759.SZ,10.0,50.04691,U
20190329,300406.SZ,9.98,50.147697,U
20190329,300085.SZ,10.02,50.199654,U
20190329,600061.SH,9.99,50.309353,U
20190329,600716.SH,9.96,50.324116,U
20190329,601066.SH,9.99,50.423832,U
20190329,000686.SZ,10.05,50.459747,U
20190329,601990.SH,10.0,50.584637,U
20190329,600837.SH,10.04,50.85492,U
20190329,603383.SH,10.0,50.855175,U
20190329,600546.SH,10.08,50.89474,U
20190329,300197.SZ,9.9,50.973366,U
20190329,601555.SH,10.0,50.9848,U
20190329,600115.SH,9.98,50.9979,U
20190329,000723.SZ,10.01,51.173725,U
20190329,002572.SZ,9.99,51.288074,U
20190329,002668.SZ,10.08,51.31002,U
20190329,002500.SZ,9.98,51.316025,U
20190329,600446.SH,10.01,51.51249,U
20190329,300267.SZ,10.1,51.673313,U
20190329,002265.SZ,9.99,51.912323,U
20190329,603110.SH,10.03,52.266945,U
20190329,601881.SH,10.05,52.404495,U
20190329,000638.SZ,10.01,52.94894,U
20190329,601678.SH,9.95,53.458187,U
20190329,002274.SZ,10.04,53.622807,U
20190329,300465.SZ,10.0,53.747066,U
20190329,002418.SZ,9.94,53.784843,U
20190329,600155.SH,9.99,53.808132,U
20190329,002071.SZ,10.02,54.01752,U
20190329,601519.SH,9.98,54.02553,U
20190329,600072.SH,9.99,54.400646,U
20190329,603969.SH,10.02,54.534058,U
20190329,002177.SZ,10.06,54.760944,U
20190329,600621.SH,10.03,54.797264,U
20190329,600671.SH,10.01,54.858204,U
20190329,300194.SZ,10.13,55.177742,U
20190329,000927.SZ,10.12,55.298126,U
20190329,002207.SZ,5.03,55.37483,U
20190329,002809.SZ,9.99,55.720608,U
20190329,300527.SZ,9.97,55.887196,U
20190329,600556.SH,5.04,56.1756,U
20190329,000722.SZ,9.99,56.227417,U
20190329,000615.SZ,9.97,56.274643,U
20190329,002663.SZ,10.06,56.345856,U
20190329,600532.SH,10.06,57.01306,U
20190329,300411.SZ,9.96,57.614403,U
20190329,002761.SZ,9.98,57.7353,U
20190329,300663.SZ,10.0,58.04143,U
20190329,300475.SZ,10.0,59.46711,U
20190329,300006.SZ,9.95,59.57931,U
20190329,600610.SH,5.08,60.707127,U
20190329,000599.SZ,9.93,63.828655,U
20190329,000590.SZ,10.03,66.39109,U
20190329,300110.SZ,10.11,66.71942,U
20190329,300099.SZ,10.07,70.24365,U
20190329,002760.SZ,10.01,70.55416,U
20190329,002532.SZ,9.95,75.74702,U
20190329,000759.SZ,10.02,93.05731,U
20190329,603681.SH,9.99,100.0,U
20190329,300767.SZ,43.98,100.0,U
20190329,300766.SZ,10.01,100.0,U
20190329,300762.SZ,10.0,100.0,U
20190329,002958.SZ,10.0,100.0,U
20190329,002952.SZ,9.99,100.0,U
20190328,300471.SZ,-10.02,1.144461,D
20190328,002908.SZ,-9.98,12.33288,D
20190328,000957.SZ,-9.98,13.360062,D
20190328,300755.SZ,-10.0,13.963572,D
20190328,002639.SZ,-9.96,13.994473,D
20190328,000982.SZ,-5.06,15.230402,D
20190328,600284.SH,-10.01,17.012344,D
20190328,600209.SH,-5.04,21.746122,D
20190328,300725.SZ,-10.0,45.679066,D
20190328,000677.SZ,-9.94,48.841736,D
20190328,300663.SZ,-9.99,50.058475,D
20190328,002883.SZ,-9.98,50.766888,D
20190328,600356.SH,-9.99,51.37,D
20190328,600624.SH,-9.99,51.373276,D
20190328,300449.SZ,-9.98,52.01044,D
20190328,603000.SH,-10.0,52.114925,D
20190328,300654.SZ,-10.01,52.142868,D
20190328,002733.SZ,-9.99,52.455242,D
20190328,002122.SZ,-5.14,53.30058,D
20190328,600572.SH,-10.02,53.377583,D
20190328,600203.SH,-10.04,53.636326,D
20190328,600108.SH,-9.98,53.70848,D
20190328,000990.SZ,-10.01,53.736996,D
20190328,601515.SH,-9.97,53.88622,D
20190328,300005.SZ,-9.92,53.940277,D
20190328,603180.SH,-10.0,53.973255,D
20190328,000850.SZ,-9.94,54.1373,D
20190328,002750.SZ,-9.97,54.275196,D
20190328,002390.SZ,-10.03,54.284958,D
20190328,002077.SZ,-9.94,54.522465,D
20190328,000955.SZ,-9.95,54.686665,D
20190328,600419.SH,-10.0,54.822235,D
20190328,600800.SH,-10.0,54.830013,D
20190328,600543.SH,-9.99,55.07095,D
20190328,300165.SZ,-10.0,55.209774,D
20190328,600096.SH,-9.99,55.563274,D
20190328,600536.SH,-10.01,55.89227,D
20190328,002083.SZ,-9.93,55.915344,D
20190328,600218.SH,-10.0,56.039738,D
20190328,002172.SZ,-9.93,56.065815,D
20190328,600234.SH,-4.95,56.27706,D
20190328,002450.SZ,-4.99,56.74421,D
20190328,600156.SH,-9.97,56.99906,D
20190328,002337.SZ,-9.97,57.010464,D
20190328,000837.SZ,-9.93,57.071205,D
20190328,600232.SH,-9.96,57.750195,D
20190328,600422.SH,-10.0,58.31913,D
20190328,600193.SH,-4.89,59.804626,D
20190328,600701.SH,-4.91,60.520737,D
20190328,600747.SH,-4.97,60.701233,D
20190328,603896.SH,-10.0,61.083763,D
20190328,002604.SZ,-4.82,61.262577,D
20190328,600408.SH,-5.05,63.140717,D
20190328,600462.SH,-4.84,64.34376,D
20190328,002113.SZ,-4.93,100.0,D
20190328,000971.SZ,-4.92,100.0,D
20190328,000670.SZ,-5.03,100.0,D
20190328,002295.SZ,10.0,9.557827,U
20190328,000615.SZ,10.03,9.97427,U
20190328,000813.SZ,10.04,15.583426,U
20190328,600421.SH,4.97,19.692614,U
20190328,300079.SZ,10.05,45.928,U
20190328,300110.SZ,9.95,46.743248,U
20190328,002177.SZ,9.98,47.04113,U
20190328,300527.SZ,10.01,47.764275,U
20190328,000520.SZ,10.06,48.4356,U
20190328,300099.SZ,9.98,49.02349,U
20190328,002265.SZ,10.02,49.123295,U
20190328,600775.SH,9.96,49.321064,U
20190328,002045.SZ,10.02,49.781517,U
20190328,603110.SH,10.01,49.91864,U
20190328,600146.SH,10.02,50.04413,U
20190328,002761.SZ,10.01,50.385113,U
20190328,300578.SZ,9.98,52.20775,U
20190328,002835.SZ,9.97,52.234295,U
20190328,002824.SZ,9.98,53.01353,U
20190328,603360.SH,9.99,53.759216,U
20190328,300201.SZ,9.98,54.00418,U
20190328,002631.SZ,10.03,54.635708,U
20190328,300542.SZ,9.99,54.95808,U
20190328,000063.SZ,10.01,55.12063,U
20190328,300220.SZ,9.99,55.251293,U
20190328,603607.SH,10.02,56.270367,U
20190328,002274.SZ,10.01,56.83744,U
20190328,600896.SH,5.06,57.15157,U
20190328,600202.SH,5.0,57.191685,U
20190328,600860.SH,10.04,58.235565,U
20190328,600358.SH,10.06,58.7349,U
20190328,002134.SZ,10.05,59.01655,U
20190328,000912.SZ,5.0,59.068817,U
20190328,000927.SZ,10.08,59.358467,U
20190328,300411.SZ,10.0,59.820618,U
20190328,002503.SZ,9.9,59.995872,U
20190328,300291.SZ,9.99,60.08061,U
20190328,000638.SZ,10.06,60.291985,U
20190328,300507.SZ,10.01,60.881218,U
20190328,600278.SH,10.02,62.97322,U
20190328,002886.SZ,10.0,63.053936,U
20190328,600279.SH,10.05,66.25082,U
20190328,002951.SZ,10.02,67.464966,U
20190328,002489.SZ,10.03,68.8599,U
20190328,300267.SZ,10.06,75.15758,U
20190328,002699.SZ,9.99,76.63112,U
20190328,603681.SH,9.97,100.0,U
20190328,300766.SZ,10.0,100.0,U
20190328,300765.SZ,10.0,100.0,U
20190328,300762.SZ,10.0,100.0,U
20190328,300483.SZ,9.99,100.0,U
20190328,002958.SZ,10.05,100.0,U
20190328,002952.SZ,43.99,100.0,U
20190328,002532.SZ,10.04,100.0,U
20190328,000590.SZ,9.98,100.0,U
20190327,600870.SH,-4.97,14.529238,D
20190327,600074.SH,-5.34,14.941906,D
20190327,002018.SZ,-4.96,15.286228,D
20190327,000982.SZ,-4.82,15.92765,D
20190327,600198.SH,-4.96,18.80366,D
20190327,002234.SZ,-10.0,49.625862,D
20190327,002458.SZ,-10.0,50.904625,D
20190327,600289.SH,-4.98,51.552643,D
20190327,601975.SH,-4.94,53.62677,D
20190327,600701.SH,-5.0,54.42476,D
20190327,600654.SH,-4.86,55.176785,D
20190327,600747.SH,-4.73,56.85136,D
20190327,600462.SH,-4.98,57.707047,D
20190327,600896.SH,-4.99,59.44087,D
20190327,000816.SZ,-5.0,59.95866,D
20190327,600209.SH,-4.99,59.962505,D
20190327,000972.SZ,-4.86,63.608433,D
20190327,600321.SH,-4.83,65.23735,D
20190327,002190.SZ,-5.0,100.0,D
20190327,000670.SZ,-4.93,100.0,D
20190327,600847.SH,10.03,4.911389,U
20190327,300189.SZ,10.0,5.575743,U
20190327,603602.SH,10.0,5.641751,U
20190327,002172.SZ,9.96,8.119734,U
20190327,603767.SH,9.95,9.172171,U
20190327,000739.SZ,9.99,9.591493,U
20190327,002888.SZ,9.98,10.836625,U
20190327,002249.SZ,10.06,14.578394,U
20190327,300601.SZ,9.99,15.746086,U
20190327,600232.SH,10.0,41.58765,U
20190327,000159.SZ,10.05,42.08951,U
20190327,002750.SZ,9.98,44.750046,U
20190327,000721.SZ,10.0,45.447845,U
20190327,603733.SH,9.99,45.581005,U
20190327,300536.SZ,10.0,45.95745,U
20190327,600108.SH,9.95,46.09951,U
20190327,002040.SZ,9.96,46.121326,U
20190327,002835.SZ,9.98,46.424133,U
20190327,002390.SZ,10.05,46.470024,U
20190327,600356.SH,10.0,46.634125,U
20190327,601515.SH,9.99,46.676495,U
20190327,600572.SH,10.05,46.917587,U
20190327,002824.SZ,10.0,47.770916,U
20190327,600800.SH,10.05,48.283394,U
20190327,002191.SZ,10.04,48.658035,U
20190327,600493.SH,9.99,48.7822,U
20190327,603099.SH,10.02,49.86067,U
20190327,000558.SZ,9.94,49.957237,U
20190327,603980.SH,9.99,50.15901,U
20190327,000610.SZ,9.99,50.190327,U
20190327,600479.SH,9.99,50.409176,U
20190327,000656.SZ,9.94,50.411556,U
20190327,603477.SH,10.03,50.436123,U
20190327,300267.SZ,9.91,50.43825,U
20190327,000990.SZ,10.0,50.44213,U
20190327,002607.SZ,10.0,50.502693,U
20190327,000639.SZ,9.96,50.568756,U
20190327,603650.SH,10.01,50.599586,U
20190327,002923.SZ,10.01,50.73535,U
20190327,002723.SZ,10.05,50.900967,U
20190327,000811.SZ,9.95,51.011288,U
20190327,600812.SH,10.1,51.11929,U
20190327,000766.SZ,10.06,51.338196,U
20190327,002670.SZ,10.03,51.72898,U
20190327,603555.SH,10.01,51.74908,U
20190327,600156.SH,9.98,51.806522,U
20190327,600805.SH,10.02,52.62879,U
20190327,603360.SH,9.99,53.26833,U
20190327,002565.SZ,10.02,53.356617,U
20190327,002636.SZ,9.97,53.60112,U
20190327,600137.SH,10.01,54.133408,U
20190327,002836.SZ,9.98,54.23483,U
20190327,002118.SZ,9.99,54.295914,U
20190327,000806.SZ,9.97,54.376213,U
20190327,600246.SH,10.05,54.848953,U
20190327,300331.SZ,10.02,55.160065,U
20190327,300220.SZ,10.02,55.19848,U
20190327,600460.SH,9.98,55.214344,U
20190327,603790.SH,10.01,55.229713,U
20190327,603963.SH,10.0,55.27199,U
20190327,600807.SH,4.96,55.369415,U
20190327,300702.SZ,10.0,55.88216,U
20190327,000723.SZ,10.05,55.925552,U
20190327,600421.SH,4.98,56.16528,U
20190327,002440.SZ,10.03,56.413216,U
20190327,600203.SH,10.04,56.430256,U
20190327,603528.SH,9.95,56.447567,U
20190327,600829.SH,10.03,56.818684,U
20190327,601678.SH,10.0,56.989292,U
20190327,300540.SZ,9.98,57.049896,U
20190327,300489.SZ,10.04,57.785175,U
20190327,002300.SZ,10.04,57.891598,U
20190327,601008.SH,10.08,58.09412,U
20190327,600146.SH,10.05,58.220413,U
20190327,300471.SZ,10.02,58.612778,U
20190327,600352.SH,10.0,59.27332,U
20190327,300291.SZ,10.03,59.731434,U
20190327,600664.SH,9.96,60.23764,U
20190327,002513.SZ,9.94,60.24773,U
20190327,000813.SZ,10.03,60.322536,U
20190327,002227.SZ,10.0,61.067036,U
20190327,002427.SZ,4.98,61.95159,U
20190327,600860.SH,10.06,62.12491,U
20190327,300518.SZ,9.99,63.359486,U
20190327,000677.SZ,9.92,63.448338,U
20190327,600278.SH,9.99,63.58,U
20190327,300260.SZ,9.99,65.98348,U
20190327,603922.SH,9.99,66.43904,U
20190327,300141.SZ,10.03,68.92545,U
20190327,300407.SZ,9.97,71.19581,U
20190327,002951.SZ,10.01,78.06848,U
20190327,600279.SH,10.08,85.20439,U
20190327,300763.SZ,10.0,91.291725,U
20190327,603681.SH,10.0,100.0,U
20190327,300766.SZ,9.99,100.0,U
20190327,300765.SZ,9.99,100.0,U
20190327,300762.SZ,10.01,100.0,U
20190327,002958.SZ,10.0,100.0,U
20190327,002532.SZ,10.07,100.0,U
20190327,000893.SZ,5.06,100.0,U
20190327,000590.SZ,9.97,100.0,U
20190326,600072.SH,-10.0,1.915781,D
20190326,600831.SH,-10.02,9.50115,D
20190326,600877.SH,-5.04,10.107311,D
20190326,600212.SH,-10.07,10.946191,D
20190326,600698.SH,-9.88,11.112941,D
20190326,000655.SZ,-5.07,12.421979,D
20190326,600408.SH,-5.05,13.478409,D
20190326,600725.SH,-5.08,13.827386,D
20190326,600359.SH,-10.04,43.197525,D
20190326,002204.SZ,-10.08,43.70424,D
20190326,300125.SZ,-10.01,45.12551,D
20190326,000037.SZ,-10.03,46.60375,D
20190326,002862.SZ,-9.98,48.658913,D
20190326,002683.SZ,-10.0,49.95246,D
20190326,600198.SH,-5.03,50.20839,D
20190326,300008.SZ,-9.89,50.44494,D
20190326,600639.SH,-9.97,50.46052,D
20190326,000422.SZ,-4.89,52.017696,D
20190326,000682.SZ,-9.97,52.21272,D
20190326,002437.SZ,-10.05,52.494816,D
20190326,300337.SZ,-10.07,52.565063,D
20190326,600463.SH,-10.03,52.60652,D
20190326,002604.SZ,-5.16,52.940155,D
20190326,600896.SH,-4.92,53.020004,D
20190326,600410.SH,-10.03,53.195843,D
20190326,002073.SZ,-10.01,53.27591,D
20190326,600209.SH,-4.93,53.456516,D
20190326,000045.SZ,-9.94,53.464336,D
20190326,002552.SZ,-10.05,54.03345,D
20190326,600399.SH,-4.9,54.070953,D
20190326,000707.SZ,-5.08,54.263237,D
20190326,000737.SZ,-5.03,54.61821,D
20190326,000816.SZ,-5.14,54.69915,D
20190326,603305.SH,-10.0,55.12633,D
20190326,000972.SZ,-4.88,55.638706,D
20190326,600610.SH,-5.09,55.762947,D
20190326,600321.SH,-4.92,55.916542,D
20190326,300332.SZ,-9.93,55.952557,D
20190326,300109.SZ,-9.99,57.135036,D
20190326,600116.SH,-9.98,58.735664,D
20190326,002190.SZ,-5.01,100.0,D
20190326,600855.SH,9.97,0.0,U
20190326,300407.SZ,10.04,0.0,U
20190326,002605.SZ,10.03,0.0,U
20190326,000610.SZ,10.03,0.145659,U
20190326,600190.SH,9.98,2.556559,U
20190326,300302.SZ,10.04,9.775407,U
20190326,002417.SZ,9.98,10.161927,U
20190326,002445.SZ,5.17,14.505297,U
20190326,601008.SH,10.02,41.256718,U
20190326,002447.SZ,9.94,49.237385,U
20190326,002082.SZ,9.98,49.859303,U
20190326,603956.SH,10.02,49.98127,U
20190326,600146.SH,9.98,50.211708,U
20190326,600302.SH,9.95,51.357834,U
20190326,002100.SZ,9.99,52.133587,U
20190326,000723.SZ,9.96,52.510265,U
20190326,600149.SH,5.01,52.854557,U
20190326,603922.SH,10.01,53.143337,U
20190326,300260.SZ,9.97,53.332397,U
20190326,603528.SH,10.06,53.333977,U
20190326,300468.SZ,10.03,53.96301,U
20190326,002565.SZ,10.01,54.396317,U
20190326,600234.SH,4.95,56.095245,U
20190326,002077.SZ,10.07,56.191105,U
20190326,002835.SZ,10.0,56.465027,U
20190326,603360.SH,10.02,56.56156,U
20190326,002390.SZ,9.96,56.795418,U
20190326,300220.SZ,10.0,57.00427,U
20190326,600156.SH,10.03,57.24042,U
20190326,600203.SH,9.94,57.52321,U
20190326,600543.SH,10.0,58.445217,U
20190326,300542.SZ,9.99,58.763374,U
20190326,002300.SZ,9.95,58.959545,U
20190326,600381.SH,9.97,59.69228,U
20190326,000677.SZ,10.02,68.7287,U
20190326,603843.SH,10.02,69.000885,U
20190326,600278.SH,10.0,73.089096,U
20190326,000893.SZ,4.95,80.91474,U
20190326,002265.SZ,10.0,89.92726,U
20190326,603681.SH,44.0,100.0,U
20190326,600279.SH,10.0,100.0,U
20190326,300766.SZ,9.98,100.0,U
20190326,300765.SZ,10.01,100.0,U
20190326,300763.SZ,10.01,100.0,U
20190326,300762.SZ,10.0,100.0,U
20190326,002958.SZ,43.94,100.0,U
20190326,002951.SZ,9.99,100.0,U
20190326,002266.SZ,10.0,100.0,U
20190326,000590.SZ,10.03,100.0,U
20190325,601865.SH,-10.0,13.276653,D
20190325,300171.SZ,-9.97,51.69472,D
20190325,000788.SZ,-10.02,52.977814,D
20190325,603022.SH,-9.99,53.632942,D
20190325,600624.SH,-9.97,53.85607,D
20190325,002488.SZ,-9.99,55.15043,D
20190325,002473.SZ,-9.97,55.169567,D
20190325,000570.SZ,-9.92,55.91823,D
20190325,600679.SH,-9.99,56.131954,D
20190325,000993.SZ,-10.01,56.405136,D
20190325,600725.SH,-5.14,56.826794,D
20190325,600321.SH,-4.98,96.29869,D
20190325,000897.SZ,-4.85,97.989136,D
20190325,002190.SZ,-5.01,100.0,D
20190325,002118.SZ,9.97,5.495305,U
20190325,600765.SH,10.02,8.111654,U
20190325,000547.SZ,9.96,8.201897,U
20190325,002198.SZ,10.04,8.413296,U
20190325,002429.SZ,9.97,10.423499,U
20190325,002437.SZ,10.0,10.916123,U
20190325,002306.SZ,4.9,12.093424,U
20190325,600732.SH,5.08,12.239674,U
20190325,300497.SZ,10.0,17.10536,U
20190325,000037.SZ,9.99,18.802513,U
20190325,300008.SZ,9.9,44.411602,U
20190325,300686.SZ,10.02,46.196545,U
20190325,600536.SH,10.0,47.14834,U
20190325,000020.SZ,10.04,47.33776,U
20190325,000626.SZ,10.0,47.44369,U
20190325,300220.SZ,10.01,47.778297,U
20190325,002337.SZ,10.09,48.07136,U
20190325,002888.SZ,10.02,48.3833,U
20190325,300343.SZ,10.05,49.4068,U
20190325,603618.SH,10.0,49.499363,U
20190325,002083.SZ,9.98,49.764717,U
20190325,600359.SH,9.94,49.85492,U
20190325,300414.SZ,10.0,49.96423,U
20190325,002520.SZ,10.02,50.284855,U
20190325,600671.SH,10.01,50.396805,U
20190325,300755.SZ,10.0,50.92235,U
20190325,600072.SH,10.02,51.196,U
20190325,000982.SZ,5.16,51.27764,U
20190325,300095.SZ,9.95,51.4984,U
20190325,600206.SH,10.02,51.65287,U
20190325,002824.SZ,9.98,51.72825,U
20190325,600654.SH,5.08,52.115814,U
20190325,601107.SH,10.04,52.65547,U
20190325,002908.SZ,10.01,52.750767,U
20190325,002086.SZ,5.05,52.77242,U
20190325,600316.SH,9.99,52.925526,U
20190325,000100.SZ,9.9,52.96916,U
20190325,600232.SH,10.0,53.016525,U
20190325,300065.SZ,10.01,53.044792,U
20190325,600501.SH,9.99,53.118702,U
20190325,600198.SH,5.03,53.204662,U
20190325,600220.SH,10.06,53.256763,U
20190325,603801.SH,10.0,53.29609,U
20190325,002188.SZ,5.1,53.344975,U
20190325,601890.SH,9.94,53.41377,U
20190325,000981.SZ,10.07,53.482025,U
20190325,600410.SH,10.0,53.537895,U
20190325,000409.SZ,5.02,53.610794,U
20190325,300185.SZ,9.82,53.625343,U
20190325,002622.SZ,9.91,54.058704,U
20190325,600178.SH,10.05,54.156624,U
20190325,000004.SZ,10.0,54.35907,U
20190325,000893.SZ,5.0,54.468754,U
20190325,002172.SZ,9.92,54.933853,U
20190325,002564.SZ,10.0,55.03548,U
20190325,000610.SZ,9.97,55.12868,U
20190325,002440.SZ,9.98,55.179855,U
20190325,300527.SZ,9.98,55.477325,U
20190325,603360.SH,10.01,55.8068,U
20190325,000810.SZ,10.0,56.02756,U
20190325,300709.SZ,10.01,56.099773,U
20190325,000837.SZ,10.1,56.422318,U
20190325,000652.SZ,10.1,57.104618,U
20190325,300536.SZ,10.03,57.196423,U
20190325,600222.SH,9.98,57.263783,U
20190325,002246.SZ,10.0,57.36177,U
20190325,002300.SZ,10.01,57.371574,U
20190325,600855.SH,9.97,57.8,U
20190325,601515.SH,10.01,58.53936,U
20190325,002513.SZ,10.05,59.204018,U
20190325,603733.SH,9.99,59.51896,U
20190325,603739.SH,10.0,59.920967,U
20190325,002077.SZ,10.06,60.120068,U
20190325,002634.SZ,9.97,60.144417,U
20190325,600345.SH,10.0,60.910862,U
20190325,300566.SZ,9.98,61.31249,U
20190325,600150.SH,5.01,61.3459,U
20190325,002565.SZ,9.98,61.414303,U
20190325,002122.SZ,4.96,62.721325,U
20190325,600639.SH,10.03,62.75115,U
20190325,600749.SH,5.01,62.84515,U
20190325,600745.SH,10.0,63.52251,U
20190325,300421.SZ,10.02,63.537125,U
20190325,600289.SH,5.02,64.46729,U
20190325,002204.SZ,9.98,64.546394,U
20190325,000850.SZ,9.96,64.56341,U
20190325,000677.SZ,10.05,67.25944,U
20190325,300125.SZ,9.99,67.62358,U
20190325,603006.SH,10.01,67.953415,U
20190325,600352.SH,10.03,69.32209,U
20190325,002369.SZ,10.04,69.63733,U
20190325,002265.SZ,10.0,70.17552,U
20190325,601226.SH,9.93,74.68148,U
20190325,300236.SZ,9.99,74.68525,U
20190325,600278.SH,9.98,77.91019,U
20190325,300241.SZ,9.94,78.20254,U
20190325,600284.SH,10.05,78.343,U
20190325,002208.SZ,10.03,80.648254,U
20190325,300766.SZ,44.04,100.0,U
20190325,300765.SZ,9.99,100.0,U
20190325,300763.SZ,10.01,100.0,U
20190325,300762.SZ,9.99,100.0,U
20190325,002951.SZ,9.99,100.0,U
20190325,000590.SZ,10.01,100.0,U
20190322,600321.SH,-5.03,61.77471,D
20190322,002250.SZ,-9.98,79.68809,D
20190322,000897.SZ,-4.96,100.0,D
20190322,300171.SZ,9.98,3.970875,U
20190322,300013.SZ,9.99,6.152906,U
20190322,002243.SZ,10.01,7.813624,U
20190322,300109.SZ,10.01,8.724523,U
20190322,000990.SZ,10.0,10.167196,U
20190322,600634.SH,5.16,13.26345,U
20190322,601975.SH,5.1,14.100279,U
20190322,600212.SH,10.08,14.679208,U
20190322,600663.SH,10.03,15.198519,U
20190322,002194.SZ,5.0,18.624655,U
20190322,600222.SH,10.02,46.44843,U
20190322,601718.SH,9.96,48.239456,U
20190322,600735.SH,10.07,49.33452,U
20190322,600794.SH,9.88,49.395573,U
20190322,002796.SZ,10.0,49.57638,U
20190322,002205.SZ,10.03,49.58091,U
20190322,000958.SZ,10.0,49.632717,U
20190322,300709.SZ,9.99,49.709553,U
20190322,600683.SH,10.02,49.836426,U
20190322,002289.SZ,10.0,50.10942,U
20190322,600635.SH,10.01,50.258774,U
20190322,300303.SZ,9.94,50.317924,U
20190322,600006.SH,9.93,50.321373,U
20190322,600359.SH,10.07,50.56091,U
20190322,000615.SZ,10.02,50.65051,U
20190322,603848.SH,9.98,50.651764,U
20190322,000691.SZ,10.0,50.717968,U
20190322,300497.SZ,9.98,50.832497,U
20190322,002192.SZ,9.99,50.844162,U
20190322,300167.SZ,9.98,50.930515,U
20190322,600020.SH,9.97,51.049145,U
20190322,600190.SH,10.14,51.08317,U
20190322,300131.SZ,10.05,51.104977,U
20190322,603717.SH,9.99,51.543568,U
20190322,002759.SZ,10.05,51.54414,U
20190322,600283.SH,10.01,51.61315,U
20190322,002552.SZ,9.97,51.866768,U
20190322,600278.SH,10.04,52.589706,U
20190322,600422.SH,9.99,52.769207,U
20190322,300500.SZ,10.0,52.788174,U
20190322,300125.SZ,9.98,53.04775,U
20190322,600198.SH,5.02,53.33522,U
20190322,000655.SZ,5.07,53.60545,U
20190322,600728.SH,10.01,53.692505,U
20190322,600289.SH,4.93,53.99402,U
20190322,603126.SH,10.03,54.069916,U
20190322,600209.SH,4.99,54.223377,U
20190322,600399.SH,4.91,54.366966,U
20190322,002565.SZ,10.0,54.370953,U
20190322,000037.SZ,10.0,54.533875,U
20190322,300575.SZ,10.0,54.68359,U
20190322,002440.SZ,9.97,54.688553,U
20190322,600150.SH,4.99,54.73017,U
20190322,002707.SZ,10.07,54.795555,U
20190322,300250.SZ,10.01,54.98776,U
20190322,300566.SZ,9.97,55.458813,U
20190322,002639.SZ,10.05,55.760746,U
20190322,000021.SZ,10.05,56.079666,U
20190322,002346.SZ,10.02,56.148067,U
20190322,603569.SH,10.01,56.237137,U
20190322,000912.SZ,4.94,56.83897,U
20190322,601008.SH,9.9,57.018986,U
20190322,002388.SZ,9.97,57.484966,U
20190322,600745.SH,9.99,58.04982,U
20190322,002053.SZ,10.0,58.112896,U
20190322,600352.SH,9.98,58.14549,U
20190322,002824.SZ,9.97,58.187027,U
20190322,002494.SZ,9.98,58.349884,U
20190322,600831.SH,10.02,58.627674,U
20190322,600783.SH,10.0,58.793686,U
20190322,000156.SZ,9.98,58.840946,U
20190322,000788.SZ,10.01,58.92661,U
20190322,600800.SH,9.98,58.9747,U
20190322,000625.SZ,10.04,59.067245,U
20190322,000610.SZ,9.97,59.095844,U
20190322,002950.SZ,10.01,59.11219,U
20190322,600749.SH,4.98,59.22925,U
20190322,000850.SZ,10.05,59.33639,U
20190322,600648.SH,10.0,59.3789,U
20190322,600476.SH,10.01,59.56934,U
20190322,300334.SZ,10.02,59.86834,U
20190322,600722.SH,10.06,60.812016,U
20190322,000677.SZ,9.97,61.088875,U
20190322,000826.SZ,10.01,61.178387,U
20190322,002307.SZ,10.0,61.28119,U
20190322,601326.SH,9.94,61.644127,U
20190322,002122.SZ,4.89,62.028687,U
20190322,601515.SH,10.02,62.14885,U
20190322,600734.SH,10.02,62.715824,U
20190322,000159.SZ,10.02,63.675735,U
20190322,300663.SZ,10.0,63.790894,U
20190322,002204.SZ,10.0,65.67798,U
20190322,300536.SZ,9.98,66.178185,U
20190322,300241.SZ,10.0,67.25331,U
20190322,603602.SH,10.01,68.25127,U
20190322,601226.SH,9.98,68.35355,U
20190322,600149.SH,5.01,68.598114,U
20190322,600345.SH,9.99,68.80179,U
20190322,600639.SH,10.0,69.299995,U
20190322,600284.SH,10.07,73.74737,U
20190322,002604.SZ,5.15,74.94261,U
20190322,600232.SH,10.07,76.45048,U
